des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,diameter,diameter_sigma,fullname
2023 SA4,1,2460202.194252333,2023-Sep-14 16:40,0.033526243919092,0.0331257431978813,0.0339266528265274,4.09609184766398,4.07664317200024,00:12,27.28,,,       (2023 SA4)
2023 SL4,2,2460202.222438832,2023-Sep-14 17:20,0.0134509310007278,0.0133359311021012,0.0135659149915381,7.01287098915715,6.98456740447805,00:02,26.75,,,       (2023 SL4)
2023 SP,2,2460202.394417767,2023-Sep-14 21:28,0.00578686941361218,0.00577108286492129,0.00580265557819019,13.9648465934955,13.9318365496903,< 00:01,26.69,,,       (2023 SP)
2023 RZ9,1,2460202.548969794,2023-Sep-15 01:11,0.0334484279657876,0.0333179484232051,0.03357890265854,5.78570108282561,5.77191635084882,< 00:01,26.88,,,       (2023 RZ9)
2023 SF,4,2460202.610726079,2023-Sep-15 02:39,0.0381058353987331,0.037874372115141,0.0383372923830132,7.92200672797227,7.91317536360155,< 00:01,25.74,,,       (2023 SF)
2023 SK4,4,2460202.761696713,2023-Sep-15 06:17,0.03090974856314,0.0307518558494708,0.031067639247275,11.6591889366771,11.6517931170611,< 00:01,24.90,,,       (2023 SK4)
2023 SB,3,2460202.878753028,2023-Sep-15 09:05,0.0173120859256375,0.0172616558373397,0.0173625137256564,6.28357126352039,6.2590295233396,< 00:01,26.98,,,       (2023 SB)
2023 RO2,1,2460202.984349980,2023-Sep-15 11:37,0.0178007188091481,0.0177027931487479,0.0178986356197968,6.04642935074758,6.02162272829284,00:01,27.77,,,       (2023 RO2)
2023 SJ4,1,2460203.147950385,2023-Sep-15 15:33,0.0235089515199598,0.0234016521055716,0.0236162495272869,12.3489531638661,12.3397717316623,00:02,25.32,,,       (2023 SJ4)
2023 SO4,2,2460203.795942197,2023-Sep-16 07:06,0.0233940248965232,0.0231993811921116,0.0235886482934523,6.00829297253022,5.98930655429249,< 00:01,27.52,,,       (2023 SO4)
2016 LY48,35,2460203.855331612,2023-Sep-16 08:32,0.0128749968443589,0.0128748962262787,0.012875097462456,10.8324631472453,10.8133416681418,< 00:01,22.88,,,       (2016 LY48)
2023 SR5,1,2460204.016144789,2023-Sep-16 12:23,0.00116659060486452,0.00115844251057202,0.00117473761085554,9.3472433087395,9.09961432118925,00:12,28.68,,,       (2023 SR5)
2023 SR2,1,2460204.046343439,2023-Sep-16 13:07,0.0076506108826309,0.007596610610164,0.00770460550798992,9.07287306916999,9.03440564981251,00:04,27.05,,,       (2023 SR2)
2023 RY7,6,2460204.098685309,2023-Sep-16 14:22,0.0351542766577649,0.0350153512249412,0.0352932007512791,11.1515919986133,11.1447932383606,< 00:01,25.54,,,       (2023 RY7)
2023 SX,1,2460204.104205569,2023-Sep-16 14:30,0.0313507975508917,0.0311857471955624,0.0315158429402231,7.70952620412101,7.6984943906859,00:02,26.54,,,       (2023 SX)
2023 RM5,1,2460204.263357983,2023-Sep-16 18:19,0.0295035215173634,0.0293911120836111,0.0296159292122123,9.45313344375938,9.44357510691258,< 00:01,26.46,,,       (2023 RM5)
2023 RB15,3,2460204.363440224,2023-Sep-16 20:43,0.0374833811265447,0.0368784382775417,0.0380882839306568,8.33271082714562,8.32417570449417,< 00:01,25.96,,,       (2023 RB15)
2023 RG13,11,2460204.368257576,2023-Sep-16 20:50,0.0324341225619864,0.0323639733594096,0.0325042707428659,6.9987268337621,6.98697905367871,< 00:01,24.46,,,       (2023 RG13)
2023 SU4,5,2460204.436568840,2023-Sep-16 22:29,0.0215722321382598,0.0214582626072517,0.0216861991401601,10.8661552383054,10.8547824043458,< 00:01,27.33,,,       (2023 SU4)
2023 RQ9,1,2460204.465860243,2023-Sep-16 23:11,0.0268781923849259,0.0267031779555755,0.0270531993979109,7.66342053605216,7.65047390877886,00:05,25.75,,,       (2023 RQ9)
2023 SA,2,2460204.535165420,2023-Sep-17 00:51,0.0210052019753944,0.0208976313728192,0.0211127717636791,14.7033476498938,14.6947179292687,00:04,26.89,,,       (2023 SA)
2023 RD13,1,2460204.654725594,2023-Sep-17 03:43,0.023261664330308,0.0232182822140229,0.0233050448800664,4.86830468812283,4.84471907792559,< 00:01,26.65,,,       (2023 RD13)
2023 RH11,2,2460204.741667140,2023-Sep-17 05:48,0.00911942166256315,0.00910171294023573,0.00913713019009251,14.2977100625621,14.2772602530216,< 00:01,26.55,,,       (2023 RH11)
2023 SF4,1,2460204.956452199,2023-Sep-17 10:57,0.00770983465628576,0.00768683091305285,0.0077328367738266,7.53185320503938,7.48582814081832,00:02,27.49,,,       (2023 SF4)
2023 SY,2,2460205.106326926,2023-Sep-17 14:33,0.0338042132938103,0.0336063441379555,0.034002079553492,11.2197134294617,11.2126860114149,< 00:01,25.19,,,       (2023 SY)
2023 RJ11,2,2460205.116180528,2023-Sep-17 14:47,0.0382553372216735,0.0381252126389857,0.0383854591258832,6.77916930454498,6.76888740605317,< 00:01,26.15,,,       (2023 RJ11)
2023 SZ5,1,2460205.165659572,2023-Sep-17 15:59,0.0257026746324424,0.0254645530006734,0.0259407832729193,8.40112096581929,8.38877241209047,< 00:01,26.90,,,       (2023 SZ5)
2023 RO9,1,2460205.324791510,2023-Sep-17 19:48,0.0337794636101017,0.0336578059162763,0.0339011204406975,12.2840769066221,12.2776540144048,00:01,25.88,,,       (2023 RO9)
2023 SZ2,1,2460205.513245901,2023-Sep-18 00:19,0.017987368405836,0.0178935078987826,0.0180811889110953,2.75677185157683,2.70250437169571,00:17,28.82,,,       (2023 SZ2)
2023 SQ,9,2460205.626937767,2023-Sep-18 03:03,0.00575691447439411,0.00575490819273201,0.00575892072092802,6.08001849637801,6.0034125811289,< 00:01,25.03,,,       (2023 SQ)
2023 SZ3,2,2460205.688551981,2023-Sep-18 04:32,0.0291486297647134,0.0287819630615337,0.0295152817154673,10.6948532142979,10.6863026844306,< 00:01,23.95,,,       (2023 SZ3)
2010 TE,18,2460205.711011214,2023-Sep-18 05:04,0.0250990136932723,0.0250985346771367,0.0250994927097333,5.62623766366689,5.60733740686463,< 00:01,26.07,,,       (2010 TE)
2023 RV7,2,2460205.954546824,2023-Sep-18 10:55,0.0274398224846717,0.0272284037236134,0.0276512396431128,19.8744428270216,19.869556421692,< 00:01,25.13,,,       (2023 RV7)
2023 RV9,9,2460205.984760799,2023-Sep-18 11:38,0.0258777334822327,0.0257957115367334,0.0259597534583958,7.18612150822338,7.17177899769845,< 00:01,24.89,,,       (2023 RV9)
2023 SC2,1,2460206.119384266,2023-Sep-18 14:52,0.00116240986593369,0.00115967074546454,0.00116514882282999,18.4644299543082,18.339868255059,< 00:01,29.30,,,       (2023 SC2)
2023 SU1,2,2460206.230019263,2023-Sep-18 17:31,0.0435639756439579,0.0433340773427576,0.0437938675794223,6.80429343777322,6.79529869056062,00:02,25.79,,,       (2023 SU1)
2023 RE15,2,2460206.388200608,2023-Sep-18 21:19,0.0410796214980738,0.0409068491923043,0.0412523735069024,3.06410193741747,3.04286016781683,00:47,25.88,,,       (2023 RE15)
2023 RG16,2,2460206.411168509,2023-Sep-18 21:52,0.00921688158744048,0.00918604279860154,0.00924771952886967,11.7995426274898,11.7750173036845,< 00:01,26.51,,,       (2023 RG16)
2023 SS6,5,2460206.997387945,2023-Sep-19 11:56,0.0182037368447162,0.0181485328100044,0.0182589399402331,10.1281056062945,10.1136434261181,< 00:01,25.41,,,       (2023 SS6)
2023 SN11,1,2460207.014659570,2023-Sep-19 12:21,0.0439790741640174,0.0437816322097289,0.0441765157057239,20.8144101927922,20.8114992576117,< 00:01,23.78,,,       (2023 SN11)
2023 SB1,1,2460207.279911546,2023-Sep-19 18:43,0.00312248647531916,0.00311816419695382,0.00312680867056019,15.883042736997,15.8292263585791,< 00:01,28.26,,,       (2023 SB1)
2023 RF13,13,2460207.289093218,2023-Sep-19 18:56,0.026918637331483,0.0268868071550522,0.0269504672171368,7.16599143360498,7.15216525475673,< 00:01,25.31,,,       (2023 RF13)
2023 RK3,8,2460207.347758238,2023-Sep-19 20:21,0.048029403433925,0.0478461673562945,0.048212637858905,9.56439247969909,9.5585904556762,< 00:01,24.82,,,       (2023 RK3)
2023 SL43,1,2460207.367567698,2023-Sep-19 20:49,0.0261439396196504,0.0257925272893982,0.0264953490162171,21.706334245747,21.7016385298119,00:03,25.70,,,       (2023 SL43)
2023 SF3,6,2460207.679459002,2023-Sep-20 04:18,0.0202290885154013,0.0201710436082429,0.0202871331181021,16.8949482540504,16.8871503226035,< 00:01,24.54,,,       (2023 SF3)
2023 RV15,6,2460207.724129849,2023-Sep-20 05:23,0.0330668048968772,0.0328330888901407,0.0333005183824938,14.4951638629923,14.4896037925199,< 00:01,25.26,,,       (2023 RV15)
2023 RV12,9,2460207.775695975,2023-Sep-20 06:37,0.0229094974324911,0.0228626295817431,0.0229563642666239,6.64094470367374,6.62340829251583,< 00:01,26.20,,,       (2023 RV12)
2023 SN1,3,2460207.820889221,2023-Sep-20 07:42,0.00221849625154718,0.00221589251583821,0.0022210999305426,16.1976593352505,16.1233405048722,< 00:01,29.32,,,       (2023 SN1)
2023 SL5,3,2460207.828781384,2023-Sep-20 07:53,0.000346727320553988,0.000345477145312651,0.0003479771783374,13.8929576163844,13.3283518940402,00:03,28.79,,,       (2023 SL5)
2023 RP9,3,2460207.854756755,2023-Sep-20 08:31,0.00588510309464642,0.00587671256759101,0.0058934934964992,13.2303873271969,13.1961225061528,< 00:01,25.47,,,       (2023 RP9)
2023 RA8,5,2460207.922228698,2023-Sep-20 10:08,0.0397188912006922,0.0395768284658303,0.0398609508370099,6.59184457535651,6.58165997691085,< 00:01,25.61,,,       (2023 RA8)
2023 UG,1,2460207.965553781,2023-Sep-20 11:10,0.0301238291847479,0.0300288912411061,0.0302187610978519,4.15204928990794,4.13069141145629,< 00:01,26.57,,,       (2023 UG)
2023 SB7,4,2460208.019155718,2023-Sep-20 12:28,0.0266746073580283,0.0265171482733182,0.0268320580057624,6.64515244352339,6.63010365951595,< 00:01,26.34,,,       (2023 SB7)
2023 SP4,2,2460208.450122379,2023-Sep-20 22:48,0.0334503624639863,0.0331807761472777,0.0337199380257206,7.23517358100766,7.22415581936043,< 00:01,25.73,,,       (2023 SP4)
2023 ST,3,2460208.568619835,2023-Sep-21 01:39,0.00547041847676716,0.00543761363465052,0.00550322260179856,22.9845291997747,22.9633281904179,< 00:01,26.11,,,       (2023 ST)
2023 SR4,1,2460208.733650389,2023-Sep-21 05:36,0.0477323487872976,0.0471620290439863,0.048302633601215,6.21734041188949,6.20835560344675,00:19,26.44,,,       (2023 SR4)
2023 SQ5,7,2460208.837913707,2023-Sep-21 08:07,0.0205727265358094,0.0205118817848247,0.0206335706765395,12.3419947391685,12.3314964170204,< 00:01,25.00,,,       (2023 SQ5)
2023 SW,4,2460208.910079766,2023-Sep-21 09:51,0.00513802214029255,0.00513343629220037,0.00514260793244507,12.2894202437185,12.2471502171356,< 00:01,26.97,,,       (2023 SW)
2023 SJ,5,2460208.974209282,2023-Sep-21 11:23,0.0432804788015459,0.0430248038787655,0.0435361523547321,16.489504299963,16.4857704069184,< 00:01,24.23,,,       (2023 SJ)
2023 SP5,6,2460209.209968129,2023-Sep-21 17:02,0.0180723183027713,0.0180403713687776,0.0181042646621685,7.62891279818275,7.60956253086041,< 00:01,25.60,,,       (2023 SP5)
2023 RR6,2,2460209.272746395,2023-Sep-21 18:33,0.0398424336183305,0.0389729033970221,0.0407118734228529,7.50099581571991,7.49207497257418,00:02,26.98,,,       (2023 RR6)
2023 SV5,3,2460209.379249678,2023-Sep-21 21:06,0.0055619038790092,0.00555313207156015,0.00557067537403412,8.29395117931634,8.23598861355313,< 00:01,27.38,,,       (2023 SV5)
2023 SN5,9,2460209.541844686,2023-Sep-22 01:00,0.0121830597205429,0.0121704429090748,0.0121956763922675,9.02465565870815,9.00038901970425,< 00:01,24.95,,,       (2023 SN5)
2023 SU5,3,2460209.634365641,2023-Sep-22 03:13,0.0223395089096664,0.022268666141982,0.0224103499874062,7.93578103201005,7.92073711594171,< 00:01,23.61,,,       (2023 SU5)
2023 SA7,4,2460209.712893636,2023-Sep-22 05:07,0.0450919684566695,0.0448943037265674,0.0452896323649054,15.7441999632353,15.7404463947999,< 00:01,24.01,,,       (2023 SA7)
2023 SR6,1,2460209.858911584,2023-Sep-22 08:37,0.0148379923452804,0.0147428454818698,0.0149331325483357,8.01299356106577,7.99055210683275,< 00:01,25.68,,,       (2023 SR6)
2023 SY5,7,2460210.112268537,2023-Sep-22 14:42,0.00364873592114292,0.0036437838994933,0.00365368778081605,11.0203658989737,10.9539020474919,< 00:01,27.64,,,       (2023 SY5)
2023 RQ6,1,2460210.295900888,2023-Sep-22 19:06,0.0405550542924935,0.0403342729205429,0.0407758320943854,9.41987803794135,9.41290080923686,00:01,25.78,,,       (2023 RQ6)
2023 ST6,2,2460210.512341826,2023-Sep-23 00:18,0.0442402814620063,0.0436458172997695,0.0448347441694017,36.3723279956605,36.3706720988763,< 00:01,24.89,,,       (2023 ST6)
2023 SC3,2,2460210.524948517,2023-Sep-23 00:36,0.0420605869174131,0.0417379239052849,0.0423832490565375,9.61720700926236,9.61061774585906,00:24,26.95,,,       (2023 SC3)
2023 SQ6,3,2460210.543429753,2023-Sep-23 01:03,0.00588258585209964,0.00586154093317653,0.00590362940959036,9.73044938956916,9.68378842274428,00:03,26.99,,,       (2023 SQ6)
2023 SF7,1,2460210.554557598,2023-Sep-23 01:19,0.0477245855710985,0.0472781729718549,0.0481710251707862,8.39125090373431,8.38459486620574,00:29,26.22,,,       (2023 SF7)
2023 SO6,2,2460210.879228221,2023-Sep-23 09:06,0.0172592608205683,0.0172077876667159,0.0173107326855663,8.10094952616876,8.08187007104078,00:02,26.65,,,       (2023 SO6)
2023 SM5,1,2460210.967868945,2023-Sep-23 11:14,0.00251479026451339,0.00250592299083932,0.00252365654010574,11.5073913199613,11.4149466939742,< 00:01,26.36,,,       (2023 SM5)
2023 SV2,4,2460211.095011846,2023-Sep-23 14:17,0.0114683542999385,0.0114407458239051,0.0114959624001408,12.776967225511,12.7587705168585,< 00:01,27.10,,,       (2023 SV2)
2023 SW5,3,2460211.359330257,2023-Sep-23 20:37,0.0241232212526581,0.0240321629409467,0.0242142785487064,10.8574364252091,10.8472586380691,00:04,25.38,,,       (2023 SW5)
2023 RD15,2,2460211.572206799,2023-Sep-24 01:44,0.0153421963894403,0.0153018616824072,0.0153825281497058,4.97702973916606,4.94201224327287,00:02,26.89,,,       (2023 RD15)
2023 SQ1,2,2460211.703864705,2023-Sep-24 04:54,0.0139383801355886,0.013863174741251,0.0140135847975154,20.5119533336973,20.5026317065912,< 00:01,26.34,,,       (2023 SQ1)
2023 SD3,18,2460211.779722116,2023-Sep-24 06:43,0.0401695678414262,0.040086923309704,0.0402522086103579,3.46659933078704,3.44741197593018,< 00:01,26.78,,,       (2023 SD3)
2023 SN8,1,2460211.899418695,2023-Sep-24 09:35,0.00154333327561998,0.00152964494210135,0.00155701009591229,8.28758285283719,8.07657974779139,< 00:01,28.02,,,       (2023 SN8)
2023 TV8,1,2460211.944718483,2023-Sep-24 10:40,0.030374874621197,0.0299723245003301,0.0307773860736431,7.34647591784844,7.33452580052726,00:20,26.26,,,       (2023 TV8)
2023 SB2,2,2460212.222747502,2023-Sep-24 17:21,0.0177284515304738,0.0175574165386171,0.0178994709965159,8.02781636676762,8.00907283530926,< 00:01,27.63,,,       (2023 SB2)
2023 TM,6,2460212.352617441,2023-Sep-24 20:28,0.0373585707607257,0.0372732907612196,0.037443850527735,15.0812736966392,15.0765437941125,< 00:01,24.20,,,       (2023 TM)
2023 SP3,7,2460212.478700832,2023-Sep-24 23:29,0.00219688198143895,0.00219528694004518,0.0021984769819352,11.6753467228357,11.5709994930145,< 00:01,26.64,,,       (2023 SP3)
2023 ST2,4,2460212.523537028,2023-Sep-25 00:34,0.0198512277710804,0.0196354804570145,0.0200669722710852,21.1644248362787,21.1580819986167,< 00:01,26.14,,,       (2023 ST2)
2023 SH7,1,2460213.201635063,2023-Sep-25 16:50,0.000359510424203001,0.000359281767843688,0.000359739052246794,8.61670899249858,7.70875170386178,< 00:01,31.61,,,       (2023 SH7)
2023 SZ,1,2460213.352423067,2023-Sep-25 20:27,0.0142200715145028,0.0140937889957768,0.0143463118453361,4.26024426076848,4.21603274232054,00:03,25.87,,,       (2023 SZ)
2023 TN,5,2460213.426989012,2023-Sep-25 22:15,0.0375906586925108,0.03739504898705,0.0377862660333323,11.0388240275247,11.0324010562917,< 00:01,24.74,,,       (2023 TN)
2023 SY3,7,2460213.556405593,2023-Sep-26 01:21,0.00877752005172363,0.0087608174810854,0.00879422199959412,7.88485559143485,7.84626237861851,< 00:01,26.94,,,       (2023 SY3)
2023 SO5,3,2460213.734045535,2023-Sep-26 05:37,0.0332262518688788,0.0329423064166708,0.0335101945620337,16.8004690870092,16.7956952091512,< 00:01,25.87,,,       (2023 SO5)
2023 SX7,10,2460214.073231324,2023-Sep-26 13:45,0.0287709052645518,0.028744495148893,0.0287973152959661,10.3830710263271,10.3741478461828,< 00:01,24.94,,,       (2023 SX7)
2019 SF6,9,2460214.287532761,2023-Sep-26 18:54,0.042796659479645,0.0427959715038023,0.042797347455765,8.61408044025327,8.60684981467014,< 00:01,26.26,,,       (2019 SF6)
2023 SP6,2,2460214.403427734,2023-Sep-26 21:41,0.00374431189085752,0.00373555099661084,0.00375307258686166,16.9966948860083,16.9547758058904,< 00:01,28.04,,,       (2023 SP6)
2023 SE2,5,2460214.641444000,2023-Sep-27 03:24,0.0196264546872097,0.0193484496699253,0.019904455972582,23.9349249598404,23.9292522587673,< 00:01,25.76,,,       (2023 SE2)
2023 TC3,1,2460215.115390337,2023-Sep-27 14:46,0.0393648825892274,0.0383819739303525,0.0403477375373243,11.1536590879146,11.1475888707899,00:05,26.59,,,       (2023 TC3)
2023 UX27,1,2460215.174159149,2023-Sep-27 16:11,0.0288524976379462,0.0159394914999817,0.0421578970194185,9.43210365864132,9.42230772217597,7_05:35,25.91,,,       (2023 UX27)
2023 SF6,3,2460215.323790404,2023-Sep-27 19:46,0.00977223625687102,0.00972311518586552,0.00982135643431684,17.3815581877265,17.3658644714266,< 00:01,26.31,,,       (2023 SF6)
2023 TE14,3,2460215.658928020,2023-Sep-28 03:49,0.0335651170769329,0.0332288831248235,0.0339013456549446,13.4044873068689,13.3985639220263,00:10,23.69,,,       (2023 TE14)
2023 SY1,1,2460215.847792245,2023-Sep-28 08:21,0.0185194888854365,0.0183733263220972,0.0186656449032142,10.0857928990766,10.071517746225,00:03,27.37,,,       (2023 SY1)
2023 RF3,7,2460216.064351012,2023-Sep-28 13:33,0.0395369100913594,0.0395029568369221,0.0395708632187483,7.69628099754725,7.68751954754731,< 00:01,24.93,,,       (2023 RF3)
2023 SW6,2,2460216.112180063,2023-Sep-28 14:42,0.00897339167927443,0.00894607919786496,0.00900070345035453,11.8766164945193,11.8515888005093,< 00:01,26.60,,,       (2023 SW6)
2023 TV5,1,2460216.318667908,2023-Sep-28 19:39,0.007957261240216,0.00778474016928129,0.00812975063023137,9.30089017965831,9.26481843016798,02:01,25.60,,,       (2023 TV5)
2023 TH2,1,2460216.332758555,2023-Sep-28 19:59,0.0110143688187044,0.0109048933991689,0.011123834064029,9.93917624605213,9.91480739362412,00:14,27.50,,,       (2023 TH2)
2013 TG6,18,2460216.431427364,2023-Sep-28 22:21,0.00906944465772342,0.0090691556029446,0.00906973371228623,4.13922286190403,4.06762745778455,< 00:01,26.58,,,       (2013 TG6)
2023 TU1,2,2460216.525287328,2023-Sep-29 00:36,0.0199476859273357,0.0195843720356461,0.0203109901564217,19.1578955312406,19.1509220267718,00:04,25.73,,,       (2023 TU1)
2023 SE4,2,2460216.635667299,2023-Sep-29 03:15,0.0136282954805234,0.0135982375520149,0.0136583510589489,4.6282010982244,4.58576315883691,< 00:01,26.98,,,       (2023 SE4)
2023 RF9,6,2460216.719838870,2023-Sep-29 05:17,0.0271518819081276,0.0270480625274761,0.0272556994655075,9.24060775508871,9.22998195465524,< 00:01,25.68,,,       (2023 RF9)
2023 TM2,5,2460216.994563761,2023-Sep-29 11:52,0.040036371865673,0.0399001955082239,0.0401725451885714,6.39673796103651,6.38632551670466,< 00:01,26.22,,,       (2023 TM2)
2023 TA,9,2460217.596742109,2023-Sep-30 02:19,0.00283497096657473,0.00283228540667881,0.00283765595935836,3.29660794874796,2.99798290198836,< 00:01,27.92,,,       (2023 TA)
2023 TG1,6,2460217.617305791,2023-Sep-30 02:49,0.0433010242049112,0.0431915346289468,0.0434105120549941,6.2559787833078,6.24613502968271,< 00:01,25.16,,,       (2023 TG1)
2023 SC4,3,2460217.796802834,2023-Sep-30 07:07,0.0317812443206191,0.0313058007498711,0.032256653468801,8.33500518738948,8.32494055602253,< 00:01,26.05,,,       (2023 SC4)
2023 TE2,5,2460217.876058144,2023-Sep-30 09:02,0.0310006704614689,0.030834147341901,0.031167190703926,10.093569383314,10.0850505561831,< 00:01,25.03,,,       (2023 TE2)
2023 SL8,11,2460217.876495879,2023-Sep-30 09:02,0.00517605923388669,0.00517234047910054,0.00517977795422587,12.5676586296989,12.5266317776553,< 00:01,24.40,,,       (2023 SL8)
2023 SA6,1,2460218.013366470,2023-Sep-30 12:19,0.0420272335609439,0.041548677358229,0.042505775140737,9.74113643148083,9.73462589040791,< 00:01,26.08,,,       (2023 SA6)
2009 UG,44,2460218.059521418,2023-Sep-30 13:26,0.0157017766722579,0.0157017750226047,0.015701778321911,9.00498373427048,8.98611964872269,< 00:01,23.50,,,       (2009 UG)
